레시피구분,레시피명,열량,식재료명,식재료양
무침류,아삭이고추오이된장무침,열량 : 16.25 kcal,참기름,0.1g
무침류,아삭이고추오이된장무침,열량 : 16.25 kcal,설탕(황설탕),0.1g
무침류,아삭이고추오이된장무침,열량 : 16.25 kcal,물엿,0.1g
무침류,아삭이고추오이된장무침,열량 : 16.25 kcal,깨소금,0.1g
찜류,배추찜,열량 : 39.35 kcal,배추,100g
찜류,배추찜,열량 : 39.35 kcal,파프리카(적색파프리카),10g
찜류,배추찜,열량 : 39.35 kcal,파프리카(노랑파프리카),10g
찜류,배추찜,열량 : 39.35 kcal,양파,8g
찜류,배추찜,열량 : 39.35 kcal,식초(사과식초),3.5g
찜류,배추찜,열량 : 39.35 kcal,파(대파),3g
찜류,배추찜,열량 : 39.35 kcal,마늘,3g
찜류,배추찜,열량 : 39.35 kcal,맛술,2g
찜류,배추찜,열량 : 39.35 kcal,간장(양조간장),2g
찜류,배추찜,열량 : 39.35 kcal,설탕(백설탕),1.5g
찜류,배추찜,열량 : 39.35 kcal,굴소스,0.5g
찜류,배추찜,열량 : 39.35 kcal,후춧가루(검은색),0.01g
국류,미역팽이장국,열량 : 21.31 kcal,된장,5g
국류,미역팽이장국,열량 : 21.31 kcal,미역,2g
국류,미역팽이장국,열량 : 21.31 kcal,"멸치(큰멸치, 대멸)",2g
국류,미역팽이장국,열량 : 21.31 kcal,파(대파),2g
국류,미역팽이장국,열량 : 21.31 kcal,팽이버섯,2g
국류,미역팽이장국,열량 : 21.31 kcal,다시마,1g
국류,미역팽이장국,열량 : 21.31 kcal,마늘,0.5g
조림류,연근간장조림,열량 : 22.23 kcal,연근,20g
조림류,연근간장조림,열량 : 22.23 kcal,간장,2g
조림류,연근간장조림,열량 : 22.23 kcal,물엿(쌀물엿),1g
조림류,연근간장조림,열량 : 22.23 kcal,설탕(백설탕),0.5g
조림류,연근간장조림,열량 : 22.23 kcal,식초(사과식초),0.2g
구이류,군고구마,열량 : 58.8 kcal,고구마,40g
무침류,방풍나물된장무침,열량 : 36.37 kcal,방풍나물,40g
무침류,방풍나물된장무침,열량 : 36.37 kcal,된장(전통된장),5g
무침류,방풍나물된장무침,열량 : 36.37 kcal,파(쪽파),1g
무침류,방풍나물된장무침,열량 : 36.37 kcal,마늘,1g
무침류,방풍나물된장무침,열량 : 36.37 kcal,참기름,0.5g
무침류,방풍나물된장무침,열량 : 36.37 kcal,깨소금,0.5g
무침류,배추들깨나물,열량 : 21.96 kcal,"배추(얼갈이, 단배추)",50g
무침류,배추들깨나물,열량 : 21.96 kcal,파(대파),5g
무침류,배추들깨나물,열량 : 21.96 kcal,간장(죽염국간장),2g
무침류,배추들깨나물,열량 : 21.96 kcal,들기름,1g
무침류,배추들깨나물,열량 : 21.96 kcal,마늘,1g
무침류,배추들깨나물,열량 : 21.96 kcal,깨(들깨),0.5g
국류,가자미살미역국,열량 : 44.25 kcal,가자미,20g
국류,가자미살미역국,열량 : 44.25 kcal,간장(죽염국간장),5g
국류,가자미살미역국,열량 : 44.25 kcal,미역,4g
국류,가자미살미역국,열량 : 44.25 kcal,참기름,1g
국류,가자미살미역국,열량 : 44.25 kcal,젓(까나리액젓),1g
국류,가자미살미역국,열량 : 44.25 kcal,마늘,1g
국류,가자미살미역국,열량 : 44.25 kcal,소금(꽃소금),0.01g
국류,얼갈이콩나물된장국,열량 : 19.21 kcal,"배추(얼갈이, 단배추)",35g
국류,얼갈이콩나물된장국,열량 : 19.21 kcal,콩나물,10g
국류,얼갈이콩나물된장국,열량 : 19.21 kcal,된장,3g
국류,얼갈이콩나물된장국,열량 : 19.21 kcal,양파,3g
국류,얼갈이콩나물된장국,열량 : 19.21 kcal,"멸치(큰멸치, 대멸)",1g
국류,얼갈이콩나물된장국,열량 : 19.21 kcal,다시마,0.5g
국류,얼갈이콩나물된장국,열량 : 19.21 kcal,고추(청양고추),0.5g
국류,얼갈이콩나물된장국,열량 : 19.21 kcal,파(대파),0.3g
국류,얼갈이콩나물된장국,열량 : 19.21 kcal,마늘,0.2g
국류,무들깨국,열량 : 29.06 kcal,무(조선무),20g
국류,무들깨국,열량 : 29.06 kcal,들깨가루,3g
국류,무들깨국,열량 : 29.06 kcal,"멸치(큰멸치, 대멸)",2g
국류,무들깨국,열량 : 29.06 kcal,파(대파),1.5g
국류,무들깨국,열량 : 29.06 kcal,간장(양조간장),1g
국류,무들깨국,열량 : 29.06 kcal,다시마,1g
국류,무들깨국,열량 : 29.06 kcal,마늘,0.5g
구이류,장각오븐구이,열량 : 240.12 kcal,"닭고기(다리, 북채)",150g
구이류,장각오븐구이,열량 : 240.12 kcal,우유,5g
구이류,장각오븐구이,열량 : 240.12 kcal,맛술,2g
구이류,장각오븐구이,열량 : 240.12 kcal,마늘,1g
구이류,장각오븐구이,열량 : 240.12 kcal,마늘,1g
구이류,장각오븐구이,열량 : 240.12 kcal,생강,0.5g
구이류,장각오븐구이,열량 : 240.12 kcal,소금(천일염),0.2g
구이류,장각오븐구이,열량 : 240.12 kcal,소금(솔트),0.2g
구이류,장각오븐구이,열량 : 240.12 kcal,후추(검은통후추),0.02g
구이류,장각오븐구이,열량 : 240.12 kcal,후추(검은색),0.02g
무침류,비타민나물,열량 : 20.41 kcal,다채(그린비타민),30g
무침류,비타민나물,열량 : 20.41 kcal,깨소금,2g
무침류,비타민나물,열량 : 20.41 kcal,간장(죽염국간장),1g
무침류,비타민나물,열량 : 20.41 kcal,마늘,1g
무침류,비타민나물,열량 : 20.41 kcal,참기름,0.2g
무침류,미나리숙주나물,열량 : 16.5 kcal,숙주나물,40g
무침류,미나리숙주나물,열량 : 16.5 kcal,미나리(돌미나리),5g
무침류,미나리숙주나물,열량 : 16.5 kcal,참기름,1g
무침류,미나리숙주나물,열량 : 16.5 kcal,파(대파),1g
무침류,미나리숙주나물,열량 : 16.5 kcal,간장(죽염국간장),0.5g
무침류,미나리숙주나물,열량 : 16.5 kcal,마늘,0.5g
무침류,미나리숙주나물,열량 : 16.5 kcal,소금(천일염),0.2g
찜류,달걀찜,열량 : 94.25 kcal,달걀(전란),50g
찜류,달걀찜,열량 : 94.25 kcal,양파,5g
찜류,달걀찜,열량 : 94.25 kcal,당근,5g
찜류,달걀찜,열량 : 94.25 kcal,참기름,2g
찜류,달걀찜,열량 : 94.25 kcal,부추,2g
찜류,달걀찜,열량 : 94.25 kcal,마늘,1g
찜류,달걀찜,열량 : 94.25 kcal,깨소금,0.5g
찜류,달걀찜,열량 : 94.25 kcal,소금(천일염),0.02g
볶음류,돼지고기부추볶음,열량 : 172.66 kcal,돼지고기(뒷다리살),70g
볶음류,돼지고기부추볶음,열량 : 172.66 kcal,부추,20g
볶음류,돼지고기부추볶음,열량 : 172.66 kcal,양파,10g
볶음류,돼지고기부추볶음,열량 : 172.66 kcal,물엿,7g
볶음류,돼지고기부추볶음,열량 : 172.66 kcal,파(대파),5g
볶음류,돼지고기부추볶음,열량 : 172.66 kcal,당근,5g
볶음류,돼지고기부추볶음,열량 : 172.66 kcal,굴소스,3g
볶음류,돼지고기부추볶음,열량 : 172.66 kcal,간장(양조간장),2.5g
볶음류,돼지고기부추볶음,열량 : 172.66 kcal,혼합식용유,2g
볶음류,돼지고기부추볶음,열량 : 172.66 kcal,파프리카(적색파프리카),2g
볶음류,돼지고기부추볶음,열량 : 172.66 kcal,파프리카(녹색파프리카),2g
볶음류,돼지고기부추볶음,열량 : 172.66 kcal,파프리카(노랑파프리카),2g
볶음류,돼지고기부추볶음,열량 : 172.66 kcal,마늘,2g
볶음류,돼지고기부추볶음,열량 : 172.66 kcal,참기름,1g
볶음류,돼지고기부추볶음,열량 : 172.66 kcal,전분(감자전분),1g
볶음류,돼지고기부추볶음,열량 : 172.66 kcal,깨(참깨),1g
볶음류,돼지고기부추볶음,열량 : 172.66 kcal,생강,0.5g
국류,꽃게찌개,열량 : 81.18 kcal,게(꽃게),50g
국류,꽃게찌개,열량 : 81.18 kcal,육수(디포리육수),20g
국류,꽃게찌개,열량 : 81.18 kcal,호박(애호박),20g
국류,꽃게찌개,열량 : 81.18 kcal,두부,10g
국류,꽃게찌개,열량 : 81.18 kcal,된장,7g
국류,꽃게찌개,열량 : 81.18 kcal,고추장,5g
국류,꽃게찌개,열량 : 81.18 kcal,양파,5g
국류,꽃게찌개,열량 : 81.18 kcal,파(대파),2.5g
국류,꽃게찌개,열량 : 81.18 kcal,다시마,2g
국류,꽃게찌개,열량 : 81.18 kcal,마늘,1g
국류,꽃게찌개,열량 : 81.18 kcal,고추(풋고추(청고추)),0.5g
국류,꽃게찌개,열량 : 81.18 kcal,고춧가루,0.3g
국류,꽃게찌개,열량 : 81.18 kcal,고추(붉은고추(홍고추)),0.3g
국류,꽃게찌개,열량 : 81.18 kcal,고추(청양고추),0.2g
기타,바나나(생과 1/2),열량 : 61.6 kcal,바나나,80g
조림류,병어시래기무조림,열량 : 165.47 kcal,병어,100g
조림류,병어시래기무조림,열량 : 165.47 kcal,무(조선무),40g
조림류,병어시래기무조림,열량 : 165.47 kcal,무시래기,20g
조림류,병어시래기무조림,열량 : 165.47 kcal,양파,20g
조림류,병어시래기무조림,열량 : 165.47 kcal,간장(양조간장),10g
조림류,병어시래기무조림,열량 : 165.47 kcal,파(대파),10g
조림류,병어시래기무조림,열량 : 165.47 kcal,고춧가루,1g
조림류,병어시래기무조림,열량 : 165.47 kcal,마늘,1g
국류,얼큰한동태알탕,열량 : 125.94 kcal,명태(동태),70g
국류,얼큰한동태알탕,열량 : 125.94 kcal,두부,20g
국류,얼큰한동태알탕,열량 : 125.94 kcal,동태알,20g
국류,얼큰한동태알탕,열량 : 125.94 kcal,콩나물,18g
국류,얼큰한동태알탕,열량 : 125.94 kcal,동태곤이,15g
국류,얼큰한동태알탕,열량 : 125.94 kcal,파(대파),3.5g
국류,얼큰한동태알탕,열량 : 125.94 kcal,쑥갓,3.5g
국류,얼큰한동태알탕,열량 : 125.94 kcal,고춧가루,1g
국류,얼큰한동태알탕,열량 : 125.94 kcal,된장,1g
국류,얼큰한동태알탕,열량 : 125.94 kcal,고추(청양고추),1g
국류,얼큰한동태알탕,열량 : 125.94 kcal,마늘,0.7g
국류,바지락살냉이국,열량 : 44.89 kcal,콩나물,20g
국류,바지락살냉이국,열량 : 44.89 kcal,된장,10g
국류,바지락살냉이국,열량 : 44.89 kcal,냉이,10g
국류,바지락살냉이국,열량 : 44.89 kcal,바지락살,7g
국류,바지락살냉이국,열량 : 44.89 kcal,파(대파),3g
국류,바지락살냉이국,열량 : 44.89 kcal,"멸치(큰멸치, 대멸)",2g
국류,바지락살냉이국,열량 : 44.89 kcal,다시마,1g
국류,바지락살냉이국,열량 : 44.89 kcal,마늘,1g
볶음류,주꾸미돼지고기볶음&amp;김가루,열량 : 237.55 kcal,돼지고기(뒷다리살),60g
볶음류,주꾸미돼지고기볶음&amp;김가루,열량 : 237.55 kcal,주꾸미,40g
볶음류,주꾸미돼지고기볶음&amp;김가루,열량 : 237.55 kcal,떡볶이떡,20g
볶음류,주꾸미돼지고기볶음&amp;김가루,열량 : 237.55 kcal,양파,15g
볶음류,주꾸미돼지고기볶음&amp;김가루,열량 : 237.55 kcal,양배추,10g
볶음류,주꾸미돼지고기볶음&amp;김가루,열량 : 237.55 kcal,당근,10g
볶음류,주꾸미돼지고기볶음&amp;김가루,열량 : 237.55 kcal,간장(양조간장),5g
볶음류,주꾸미돼지고기볶음&amp;김가루,열량 : 237.55 kcal,고춧가루,3g
볶음류,주꾸미돼지고기볶음&amp;김가루,열량 : 237.55 kcal,콩기름(대두유),3g
볶음류,주꾸미돼지고기볶음&amp;김가루,열량 : 237.55 kcal,파(대파),3g
볶음류,주꾸미돼지고기볶음&amp;김가루,열량 : 237.55 kcal,고추장,2g
볶음류,주꾸미돼지고기볶음&amp;김가루,열량 : 237.55 kcal,설탕(백설탕),2g
볶음류,주꾸미돼지고기볶음&amp;김가루,열량 : 237.55 kcal,깻잎순,2g
볶음류,주꾸미돼지고기볶음&amp;김가루,열량 : 237.55 kcal,마늘,2g
볶음류,주꾸미돼지고기볶음&amp;김가루,열량 : 237.55 kcal,김가루,1.5g
볶음류,주꾸미돼지고기볶음&amp;김가루,열량 : 237.55 kcal,맛술,1g
볶음류,주꾸미돼지고기볶음&amp;김가루,열량 : 237.55 kcal,매실청,1g
볶음류,주꾸미돼지고기볶음&amp;김가루,열량 : 237.55 kcal,참기름,1g
볶음류,주꾸미돼지고기볶음&amp;김가루,열량 : 237.55 kcal,올리고당,1g
볶음류,주꾸미돼지고기볶음&amp;김가루,열량 : 237.55 kcal,고추(풋고추(청고추)),1g
볶음류,주꾸미돼지고기볶음&amp;김가루,열량 : 237.55 kcal,고추(붉은고추(홍고추)),1g
볶음류,주꾸미돼지고기볶음&amp;김가루,열량 : 237.55 kcal,생강,0.5g
볶음류,주꾸미돼지고기볶음&amp;김가루,열량 : 237.55 kcal,생강,0.3g
볶음류,주꾸미돼지고기볶음&amp;김가루,열량 : 237.55 kcal,후추,0.1g
국류,콩가루쑥국,열량 : 79.53 kcal,무(조선무),40g
국류,콩가루쑥국,열량 : 79.53 kcal,된장,20g
국류,콩가루쑥국,열량 : 79.53 kcal,콩나물,20g
국류,콩가루쑥국,열량 : 79.53 kcal,쑥,15g
국류,콩가루쑥국,열량 : 79.53 kcal,콩가루(날콩가루),3g
국류,콩가루쑥국,열량 : 79.53 kcal,파(대파),3g
국류,콩가루쑥국,열량 : 79.53 kcal,"멸치(큰멸치, 대멸)",2g
국류,콩가루쑥국,열량 : 79.53 kcal,마늘,1g
국류,콩가루쑥국,열량 : 79.53 kcal,소금(꽃소금),0.1g
부침류,애호박부추전,열량 : 95.94 kcal,호박(애호박),20g
부침류,애호박부추전,열량 : 95.94 kcal,밀가루,10g
부침류,애호박부추전,열량 : 95.94 kcal,부추,10g
부침류,애호박부추전,열량 : 95.94 kcal,콩기름(대두유),5g
부침류,애호박부추전,열량 : 95.94 kcal,튀김가루,1g
부침류,애호박부추전,열량 : 95.94 kcal,고추(풋고추(청고추)),1g
부침류,애호박부추전,열량 : 95.94 kcal,고추(붉은고추(홍고추)),1g
부침류,애호박부추전,열량 : 95.94 kcal,마늘,1g
국류,두부쑥갓오징어찌개,열량 : 85.68 kcal,오징어,40g
국류,두부쑥갓오징어찌개,열량 : 85.68 kcal,무(조선무),30g
국류,두부쑥갓오징어찌개,열량 : 85.68 kcal,두부,20g
국류,두부쑥갓오징어찌개,열량 : 85.68 kcal,고추장,10g
국류,두부쑥갓오징어찌개,열량 : 85.68 kcal,호박(쥬키니(서양호박)),10g
국류,두부쑥갓오징어찌개,열량 : 85.68 kcal,쑥갓,5g
국류,두부쑥갓오징어찌개,열량 : 85.68 kcal,파(대파),3g
국류,두부쑥갓오징어찌개,열량 : 85.68 kcal,간장(죽염국간장),2g
국류,두부쑥갓오징어찌개,열량 : 85.68 kcal,다시마,1g
국류,두부쑥갓오징어찌개,열량 : 85.68 kcal,소금(천일염),0.3g
무침류,버섯초무침,열량 : 80.84 kcal,애느타리버섯,30g
무침류,버섯초무침,열량 : 80.84 kcal,참나물,20g
무침류,버섯초무침,열량 : 80.84 kcal,고추장,10g
무침류,버섯초무침,열량 : 80.84 kcal,표고버섯,10g
무침류,버섯초무침,열량 : 80.84 kcal,팽이버섯,10g
무침류,버섯초무침,열량 : 80.84 kcal,양파,10g
무침류,버섯초무침,열량 : 80.84 kcal,물엿,5g
무침류,버섯초무침,열량 : 80.84 kcal,식초(사과식초),4g
무침류,버섯초무침,열량 : 80.84 kcal,설탕(백설탕),3g
무침류,버섯초무침,열량 : 80.84 kcal,과채주스(레몬과즙),1g
무침류,버섯초무침,열량 : 80.84 kcal,참기름,1g
무침류,버섯초무침,열량 : 80.84 kcal,깨(참깨),1g
무침류,버섯초무침,열량 : 80.84 kcal,파(대파),1g
무침류,버섯초무침,열량 : 80.84 kcal,마늘,0.5g
밥류,녹차밥,열량 : 336.66 kcal,멥쌀(백미),90g
밥류,녹차밥,열량 : 336.66 kcal,찹쌀(흑미),2g
밥류,녹차밥,열량 : 336.66 kcal,녹차(현미녹차침출액),0.3g
튀김류,봄나물야채튀김,열량 : 155.52 kcal,땅두릅,12g
튀김류,봄나물야채튀김,열량 : 155.52 kcal,튀김가루,10g
튀김류,봄나물야채튀김,열량 : 155.52 kcal,고구마,10g
튀김류,봄나물야채튀김,열량 : 155.52 kcal,콩기름(대두유),8g
튀김류,봄나물야채튀김,열량 : 155.52 kcal,쑥갓,8g
튀김류,봄나물야채튀김,열량 : 155.52 kcal,참나물,8g
튀김류,봄나물야채튀김,열량 : 155.52 kcal,밀가루(중력분),5g
튀김류,봄나물야채튀김,열량 : 155.52 kcal,당근,5g
튀김류,봄나물야채튀김,열량 : 155.52 kcal,쑥,2g
튀김류,봄나물야채튀김,열량 : 155.52 kcal,소금(꽃소금),1g
튀김류,봄나물야채튀김,열량 : 155.52 kcal,설탕(백설탕),1g
볶음류,베이컨아스파라거스볶음,열량 : 100.63 kcal,베이컨,30g
볶음류,베이컨아스파라거스볶음,열량 : 100.63 kcal,아스파라거스,20g
볶음류,베이컨아스파라거스볶음,열량 : 100.63 kcal,양파,10g
볶음류,베이컨아스파라거스볶음,열량 : 100.63 kcal,콩기름(대두유),2g
볶음류,베이컨아스파라거스볶음,열량 : 100.63 kcal,마늘,2g
볶음류,베이컨아스파라거스볶음,열량 : 100.63 kcal,소금(천일염),0.3g
볶음류,베이컨아스파라거스볶음,열량 : 100.63 kcal,깨(참깨),0.2g
무침류,미역오징어초무침,열량 : 80.99 kcal,오징어,30g
무침류,미역오징어초무침,열량 : 80.99 kcal,오이,20g
무침류,미역오징어초무침,열량 : 80.99 kcal,고추장,10g
무침류,미역오징어초무침,열량 : 80.99 kcal,양파,10g
무침류,미역오징어초무침,열량 : 80.99 kcal,식초,4g
무침류,미역오징어초무침,열량 : 80.99 kcal,설탕(백설탕),3g
무침류,미역오징어초무침,열량 : 80.99 kcal,미역,3g
무침류,미역오징어초무침,열량 : 80.99 kcal,고춧가루(고운고춧가루),2g
무침류,미역오징어초무침,열량 : 80.99 kcal,마늘,1g
무침류,미역오징어초무침,열량 : 80.99 kcal,깨(참깨),0.5g
무침류,단배추나물무침,열량 : 14.08 kcal,"배추(얼갈이, 단배추)",45g
무침류,단배추나물무침,열량 : 14.08 kcal,파(대파),2g
무침류,단배추나물무침,열량 : 14.08 kcal,간장(죽염국간장),1g
무침류,단배추나물무침,열량 : 14.08 kcal,마늘,1g
무침류,단배추나물무침,열량 : 14.08 kcal,참기름,0.5g
무침류,단배추나물무침,열량 : 14.08 kcal,깨(참깨),0.2g
조림류,메추리알돈육사태장조림,열량 : 170.12 kcal,메추리알,60g
조림류,메추리알돈육사태장조림,열량 : 170.12 kcal,돼지고기(사태),20g
조림류,메추리알돈육사태장조림,열량 : 170.12 kcal,간장,10g
조림류,메추리알돈육사태장조림,열량 : 170.12 kcal,표고버섯,10g
조림류,메추리알돈육사태장조림,열량 : 170.12 kcal,설탕(백설탕),5g
조림류,메추리알돈육사태장조림,열량 : 170.12 kcal,고추(꽈리고추),5g
조림류,메추리알돈육사태장조림,열량 : 170.12 kcal,파(대파),3g
