식재료명,에너지(kcal),단백질(g),지방(g),탄수화물(g)
정어리_육_조미통조림_대표_평균,134,16.5,5.9,0.4
정어리_육_통조림_대표_평균,135,19.3,4.8,0.3
정어리_전체_생것_부산_11월,187,16.2,12.7,0.0
정어리_전체_생것_부산_3월,130,18.5,5.5,0.0
정어리_전체_생것_부산_4월,148,18.0,7.7,0.0
정어리_전체_생것_부산_5월,164,19.7,8.6,0.0
정어리_전체_생것_부산_6월,208,16.8,14.6,0.0
정어리_전체_생것_부산_7월,232,15.8,17.6,0.0
정어리_전체_생것_부산_평균,179,17.5,11.1,0.1
조기류_참조기_육_구운것_대표_6월,368,29.35,13.89,27.5
조기류_참조기_육_말린것_대표_6월,463,72.79,14.06,5.77
조기류_참조기_육_생것_대표_6월,104,17.6,3.14,0.08
조기류_참조기_육_생것_대표_8월,131,18.0,5.89,0.0
조기류_참조기_육_생것_대표_평균,131,19.02,4.04,0.0
조기류_참조기_육_생것_부산_5월,82,17.1,0.9,0.3
조기류_참조기_육_소금에 절여 말린것_영광_3월,332,44.4,15.2,0.4
조기류_참조기_육_젓갈_진주_6월,123,15.5,2.8,8.0
종어_육_생것_진안_평균,74,15.75,0.76,0.0
준치_육_생것_부산_4월,129,20.1,4.7,0.0
중멸_육_데쳐서 말린것_대표_평균,232,38.9,5.1,4.8
중멸_육_말린것_수입_6월,341,54.3,11.7,0.3
쥐치류_말쥐치_백색육_생것_여수_4월,92,18.96,1.22,0.0
쥐치류_말쥐치_육_생것_대표_10월,91,19.92,0.4,0.79
쥐치류_말쥐치_육_생것_대표_11월,201,21.08,0.58,0.0
쥐치류_말쥐치_육_생것_대표_12월,184,19.15,0.66,0.33
쥐치류_말쥐치_육_생것_대표_1월,195,20.59,0.29,0.0
쥐치류_말쥐치_육_생것_대표_2월,196,20.29,0.61,0.74
쥐치류_말쥐치_육_생것_대표_3월,194,20.5,0.33,0.0
쥐치류_말쥐치_육_생것_대표_4월,190,19.9,0.55,0.05
쥐치류_말쥐치_육_생것_대표_8월,192,20.08,0.6,0.0
쥐치류_말쥐치_육_생것_대표_9월,185,19.25,0.81,0.0
쥐치류_말쥐치_육_생것_대표_평균,161,17.3,7.62,0.0
쥐치류_말쥐치_육_생것_여수_6월,80,17.91,0.2,0.59
쥐치류_말쥐치_육_생것_울릉도_5월,85,19.15,0.4,0.0
쥐치류_말쥐치_육_조미하여 말린것(포)_대표_평균,346,38.7,2.2,34.3
쥐치류_말쥐치_적색육_생것_여수_4월,86,17.69,0.24,2.1
쥐치류_쥐치_육_말린것(포)_대표_평균,376,41.8,2.3,34.3
쥐치류_쥐치_육_생것_대표_평균,83,18.58,0.5,0.0
쥐치류_쥐치_육_생것_여수_6월,83,19.1,0.1,0.3
쥐치류_쥐치_육_조미하여 말린것(포)_대표_평균,341,41.84,1.3,32.01
쥐치류_쥐치_육_조미하여 말린것_거제_6월,333,24.0,0.7,58.1
지누아릿과류_개도박_전체_생것_통영_3월,16,2.43,0.15,5.12
지누아릿과류_도박_전체_생것_포항_3월,39,4.76,0.3,13.57
지누아릿과류_참개도박_전체_생것_통영_3월,48,6.59,0.19,16.14
진두발_육_말린것_대표_평균,66,2.5,1.5,53.5
진두발_전체_생것_포항_3월,43,4.89,0.42,15.19
진주조개_육_생것_진주_12월,56,10.1,0.9,1.1
참마자_육_생것_경기_12월,90,17.7,1.5,0.3
참붕어_육_생것_부산_10월,118,16.4,5.1,0.1
청각_전체_생것_대표_평균,10,0.91,0.33,3.32
청각_줄기_말린것_대표_평균,137,13.8,0.8,52.8
청각_줄기_생것_부산_5월,8,1.4,0.4,1.6
청멸_육_데쳐서 말린것_남해중부_10월,200,17.1,13.6,0.1
청멸_전체_말린것_남해_평균,544,46.6,36.77,0.2
청멸_전체_생것_여수_4월,161,15.11,9.23,2.53
"청어_수컷,육_생것_포항_10월",158,19.65,7.97,0.0
"청어_수컷,육_생것_포항_11월",202,18.93,12.94,0.0
"청어_수컷,육_생것_포항_12월",147,19.6,6.84,0.0
"청어_수컷,육_생것_포항_1월",186,17.65,11.85,0.0
"청어_수컷,육_생것_포항_2월",149,19.55,7.06,0.0
"청어_수컷,육_생것_포항_3월",155,18.57,8.12,0.0
"청어_수컷,육_생것_포항_4월",153,18.54,7.95,0.0
"청어_수컷,육_생것_포항_5월",190,18.11,12.06,0.05
"청어_수컷,육_생것_포항_6월",223,17.2,14.18,4.34
"청어_수컷,육_생것_포항_7월",234,17.93,16.84,0.0
"청어_수컷,육_생것_포항_8월",191,17.5,10.85,3.75
"청어_수컷,육_생것_포항_9월",181,19.11,10.71,0.0
청어_알_말린것_대표_평균,397,65.2,13.6,0.5
청어_알_생것_대표_평균,113,19.6,2.4,0.5
청어_알_소금에 절여 저장한것_대표_평균,89,15.0,3.0,0.6
"청어_암컷,육_생것_포항_10월",172,20.01,9.24,0.18
"청어_암컷,육_생것_포항_11월",174,21.01,9.11,0.0
"청어_암컷,육_생것_포항_12월",162,19.85,8.28,0.0
"청어_암컷,육_생것_포항_1월",215,16.59,15.4,0.0
"청어_암컷,육_생것_포항_2월",98,18.9,1.99,0.0
"청어_암컷,육_생것_포항_3월",182,18.32,11.14,0.0
"청어_암컷,육_생것_포항_4월",135,18.93,5.85,0.0
"청어_암컷,육_생것_포항_5월",165,18.22,9.34,0.0
"청어_암컷,육_생것_포항_6월",202,18.45,11.13,4.93
"청어_암컷,육_생것_포항_7월",234,18.54,16.43,0.39
"청어_암컷,육_생것_포항_8월",198,18.21,12.65,0.44
"청어_암컷,육_생것_포항_9월",176,19.45,9.67,0.64
청어_육_구운것_대표_3월,248,26.54,3.14,25.91
청어_육_구운것_대표_4월,331,33.44,8.47,26.72
청어_육_말린것_대표_3월,375,82.26,1.94,2.38
청어_육_말린것_대표_4월,400,83.44,4.81,0.64
청어_육_말린것_대표_평균,464,44.5,24.0,1.0
청어_육_삶아서 말린것_대표_평균,137,18.7,4.7,0.0
청어_육_삶은것_대표_3월,106,9.99,1.7,11.55
청어_육_삶은것_대표_4월,121,8.93,3.7,11.9
청어_육_생것_대표_8월,177,17.6,10.96,0.0
청어_육_생것_동해EEZ_2월,112,17.98,3.89,0.0
청어_육_생것_부산_5월,213,16.3,15.1,0.4
청어_육_소금에 절여 저장한것_대표_평균,176,17.5,9.0,0.2
청어_육_얼려서 말린것_영덕_6월,349,25.2,24.5,2.9
청어_육_훈제_대표_평균,311,23.1,22.1,
청해삼_내장_생것_부산_6월,35,5.75,0.76,0.88
청해삼_육_생것_부산_6월,33,4.84,0.56,1.75
청해삼_육_생것_포항_3월,19,3.1,0.36,0.7
초어_육_생것_창원_평균,89,17.1,1.7,0.2
코끼리조개_전체_생것_여수_평균,103,12.58,1.21,9.49
크릴류_크릴_육_삶은것_대표_평균,87,13.8,3.0,
크릴류_크릴_육_생것_대표_평균,76,12.1,2.6,0.2
크릴류_크릴_육_페이스트_대표_평균,130,16.5,5.5,2.0
큰구슬우렁이(골뱅이)_육_생것_부산_5월,76,17.4,0.1,0.3
큰논우렁이_육_생것_창원_평균,71,9.8,1.0,4.9
클로렐라_육_말린것_대표_평균,97,45.3,7.2,25.7
키조개_관자(패주)_생것_부산_5월,70,12.36,1.1,1.94
키조개_내장_생것_부산_6월,79,12.03,2.06,2.18
키조개_육_구운것_여수_평균,170,24.77,5.12,4.13
키조개_육_생것_구산면_3월,87,4.88,1.26,13.37
키조개_육_생것_부산_5월,91,18.6,0.2,2.7
키조개_육_생것_부산_6월,109,16.36,1.21,7.03
키조개_전체_생것_여수_평균,57,10.3,1.1,0.8
톳_전체_말린것_여수_평균,116,12.75,0.48,42.19
톳_전체_말린것_완도_평균,116,13.88,0.85,40.28
톳_전체_생것_남해_평균,20,1.55,0.57,6.61
톳_전체_생것_대표_9월,124,5.13,0.87,22.96
톳_전체_생것_여수_평균,18,1.46,0.2,6.83
톳_전체_생것_완도_평균,18,1.67,0.26,6.51
톳_전체_생것_통영_3월,16,1.33,0.24,5.85
톳_줄기_데친것_대표_평균,35,2.72,0.37,13.5
톳_줄기_말린것_대표_평균,81,6.6,0.8,32.0
톳_줄기_삶아서 말린것_대표_평균,135,6.2,0.8,59.7
톳_줄기_생것_대표_평균,16,1.9,0.4,5.0
통구멍류_얼룩통구멍_육_생것_부산_5월,82,18.2,0.5,0.0
통구멍류_푸렁통구멍_육_생것_부산_5월,76,17.4,0.2,0.2
통치_육_생것_부산_6월,138,20.0,5.7,0.1
투라치_육_생것_부산_6월,79,18.1,0.1,0.5
틸라피아_육_구운것_진안_평균,144,28.44,2.59,0.0
틸라피아_육_생것_진안_평균,97,20.23,1.18,0.24
틸라피아_육_생것_춘천_평균,126,19.3,4.7,0.2
틸라피아_육_찐것_진안_평균,127,24.44,2.47,0.24
파래류_가시파래_전체_말린것_완도_평균,161,18.81,0.78,57.45
파래류_가시파래_전체_생것_대표_평균,17,2.71,0.28,4.94
파래류_가시파래_전체_생것_완도_평균,11,0.72,0.19,4.34
파래류_가시파래_줄기_말린것_부산_3월,136,20.0,0.7,46.5
파래류_갈파래_줄기_말린것_대표_평균,143,23.1,0.5,40.1
파래류_납작파래_줄기_생것_대표_평균,17,3.3,0.7,3.5
파래류_잎파래_전체_데친것_대표_평균,16,3.01,0.41,3.81
파래류_잎파래_전체_생것_해남_평균,23,5.05,0.28,5.96
파래류_창자파래_줄기_말린것_대표_평균,158,23.6,0.8,45.8
파래류_파래_전체_말린것_완도_평균,165,31.25,1.09,45.57
파래류_파래_전체_생것_완도_평균,19,3.75,0.15,5.14
파래류_파래_전체_생것_통영_3월,24,2.85,0.27,8.37
파래류_파래_줄기_말린것_대표_평균,223,22.1,0.6,41.7
파래류_파래_줄기_생것_대표_평균,12,2.18,0.15,2.95
펄조개(뻘조개)_육_생것_대구_10월,74,9.4,1.0,6.0
풀가사리류_불등풀가사리_줄기_말린것_부산_2월,152,16.5,0.6,58.0
풀반지_육_생것_부산_5월,167,16.94,10.1,0.16
풀반지_전체_생것_동해EEZ_2월,97,17.16,2.12,1.13
피라미_육_생것_경기_12월,105,18.5,2.8,0.2
학공치_육_생것_군산_5월,94,17.8,1.7,0.7
학공치_육_조미하여 말린것_대표_평균,361,59.1,2.0,17.7
해면류_붉은해면_육_생것_포항_3월,29,3.29,0.46,2.55
해면류_예쁜이해면_전체_생것_통영_3월,42,8.94,0.49,0.0
해면류_해면_전체_생것_통영_3월,14,2.42,0.21,0.45
해면류_호박해면_육_생것_포항_3월,35,5.22,0.66,1.59
해삼_내장_젓갈_대표_평균,45,7.7,1.0,0.8
해삼_육_말린것_대표_평균,348,77.6,0.9,3.0
해삼_육_생것_대표_평균,25,4.4,0.3,0.8
해삼_육_소금에 절여 저장한것_대표_평균,38,4.9,0.5,2.4
해삼_육_젓갈_대표_평균,36,5.5,0.0,2.5
해삼_청해삼_육_생것_통영_3월,24,3.91,0.82,0.01
해파리류_해파리_육_생것_대표_평균,6,1.3,0.0,0.1
해파리류_해파리_육_소금에 절여 저장한것_대표_평균,35,4.9,0.5,2.4
향어(이스라엘잉어)_육_생것_대전_10월,113,17.5,4.0,0.3
향어(이스라엘잉어)_육_생것_대청댐_평균,178,16.8,11.2,0.3
향어(이스라엘잉어)_육_생것_대표_12월,142,19.91,6.16,0.0
향어(이스라엘잉어)_육_생것_대표_4월,129,17.55,3.1,6.23
향어(이스라엘잉어)_육_생것_대표_8월,151,18.64,7.55,0.26
향어(이스라엘잉어)_육_생것_대표_평균,175,18.4,8.7,0.1
향어(이스라엘잉어)_육_생것_진안_평균,203,17.0,13.47,1.11
홍어류_광동홍어_육_생것_서해남부EEZ_10월,103,23.5,0.3,0.1
홍어류_참홍어_육_생것_여수_4월,123,25.96,1.44,0.0
홍어류_홍어_육_생것_대표_4월,120,25.75,1.23,0.0
홍어류_홍어_육_생것_인천_평균,87,19.6,0.5,0.0
홍치_육_생것_부산_10월,93,18.9,1.4,0.1
홍합류_돌담치_육_생것_부산_6월,90,15.18,2.54,0.4
홍합류_지중해담치_육_구운것_여수_평균,136,18.71,3.33,6.19
홍합류_지중해담치_육_생것_부산_5월,54,8.9,0.5,2.9
홍합류_지중해담치_육_찐것_여수_평균,146,23.77,0.6,9.74
홍합류_지중해담치_전체_생것_여수_평균,86,10.69,1.59,6.31
"홍합류_진주담치_양식,육_생것_대표_평균",86,11.27,1.71,5.44
"홍합류_진주담치_양식,육_생것_충무_평균",84,11.9,1.7,4.4
홍합류_진주담치_육_구운것_대표_평균,191,23.8,4.48,7.39
홍합류_진주담치_육_생것_대표_6월,86,12.35,1.74,4.14
홍합류_진주담치_육_생것_여수_10월,57,8.21,1.46,2.05
홍합류_진주담치_육_생것_여수_12월,64,9.2,1.73,2.22
홍합류_진주담치_육_생것_여수_2월,81,11.55,2.7,1.73
홍합류_진주담치_육_생것_여수_4월,79,8.43,2.05,5.94
홍합류_진주담치_육_생것_여수_6월,44,5.89,0.91,2.48
홍합류_진주담치_육_생것_여수_8월,67,9.24,1.25,3.87
홍합류_진주담치_육_생것_진해_6월,87,10.39,1.56,6.85
홍합류_진주담치_육_생것_충무_평균,75,10.3,1.1,5.1
홍합류_참담치(홍합)_육_삶아서 말린것_대표_평균,391,56.1,10.2,14.1
홍합류_참담치(홍합)_육_삶은것_수입_평균,110,15.9,2.7,5.52
홍합류_참담치(홍합)_육_생것_대표_평균,91,13.8,1.2,3.1
홍합류_참담치(홍합)_육_생것_부산_5월,69,9.7,1.2,4.0
홍합류_참담치(홍합)_육_생것_수입_평균,74,10.7,1.81,3.92
홍합류_참담치(홍합)_육_통조림_대표_평균,99,15.8,2.3,1.3
홍해삼_내장_생것_제주_4월,50,6.24,1.89,1.43
홍해삼_육_생것_제주_4월,25,4.22,0.27,1.13
홍해삼_육_생것_포항_3월,23,2.7,0.29,2.11
홑파래류_참홑파래_줄기_말린것_대표_평균,146,17.2,1.1,53.2
황소개구리_육_생것_대표_평균,75,16.1,0.4,0.7
황어_육_생것_부산_11월,95,18.3,1.8,0.2
횟대류_대구횟대_육_생것_대표_평균,93,19.51,0.9,0.49
횟대류_도치_육_생것_대표_평균,69,7.2,3.0,0.9
횟대류_도치_육_소금에 절여 말린것_대표_평균,313,44.8,9.8,0.2
횟대류_빨간횟대_육_생것_부산_4월,74,17.1,0.1,0.31
흑해삼_육_생것_포항_3월,27,3.41,0.38,2.23
히메치_육_생것_부산_7월,99,20.9,1.1,0.0
