나이,성별,신장,체중,활동량계수,BMR,에너지 섭취량(Kcal),일일 칼로리 잉여/적자
72.0,1.0,161.0,60.3,1.0,1803.969,1602.364186319487,-201.60481368051296
55.0,1.0,177.7,70.7,1.0,2221.5562,1629.875264589871,-591.680935410129
28.0,2.0,164.5,51.1,1.0,1833.086,1540.0101232224004,-293.07587677759966
59.0,1.0,160.7,73.1,1.0,2129.8882,1474.5326926724351,-655.3555073275647
53.0,2.0,155.7,55.8,1.15,1888.3404999999993,1172.3092134020897,-716.0312865979097
65.0,1.0,165.5,65.7,1.0,1980.875,1818.623173507744,-162.251826492256
37.0,1.0,167.8,60.0,1.0,2169.4388,1601.396328488762,-568.0424715112379
46.0,1.0,186.0,77.0,1.0,2452.3459999999995,2484.3999229354563,32.05392293545674
55.0,1.0,176.8,83.6,1.46,3472.619648,3114.3776491100484,-358.24199888995145
48.0,2.0,151.9,47.4,1.0,1568.778,1463.977384919328,-104.80061508067206
58.0,2.0,159.1,80.7,1.0,1863.6380000000001,1607.552713382126,-256.0852866178741
58.0,1.0,169.3,67.9,1.0,2103.0918,1820.8304894267,-282.2613105733001
34.0,2.0,164.2,64.5,1.0,1914.8719999999998,1388.6897052416596,-526.1822947583403
70.0,2.0,153.0,49.8,1.15,1683.7441999999996,1120.3780242787052,-563.3661757212944
66.0,2.0,151.1,71.9,1.0,1667.9099999999999,1348.5691294906603,-319.34087050933954
65.0,1.0,171.2,76.6,1.0,2185.0512,1696.362901283543,-488.688298716457
72.0,1.0,163.3,67.1,1.0,1924.5678000000003,1372.1861617376685,-552.3816382623318
68.0,1.0,164.9,60.3,1.0,1863.1334,1295.375639333668,-567.7577606663319
33.0,1.0,177.3,69.3,1.0,2406.7838,1917.032119782863,-489.75168021713716
49.0,2.0,160.2,47.9,1.0,1626.8059999999996,1501.2010146966477,-125.6049853033519
64.0,2.0,166.4,54.7,1.0,1631.816,1162.2850939999998,-469.5309060000002
75.0,2.0,156.6,50.4,1.0,1444.4099999999999,1087.756311684536,-356.6536883154638
80.0,1.0,169.3,76.0,1.0,2022.3028,1755.509478161634,-266.79332183836596
80.0,2.0,151.6,60.0,1.0,1463.416,1358.3354,-105.0806
34.0,2.0,165.0,64.4,1.0,1919.7439999999997,1629.9060849567877,-289.837915043212
63.0,2.0,154.7,67.4,1.0,1672.656,1706.93394549911,34.27794549911005
64.0,2.0,150.1,61.0,1.0,1572.4459999999997,1615.4144120552542,42.968412055254475
34.0,2.0,154.1,67.9,1.0,1873.37,1810.9480435913213,-62.421956408678625
40.0,2.0,164.0,54.1,1.0,1774.616,1781.5187167761626,6.902716776162606
80.0,1.0,172.3,64.6,1.0,1857.1167999999998,1240.4220605472087,-616.694739452791
59.0,2.0,156.2,60.5,1.0,1646.6019999999999,1696.1449290182682,49.542929018268296
65.0,2.0,155.3,65.2,1.0,1642.6,1429.1134460253163,-213.4865539746836
80.0,2.0,146.2,53.5,1.0,1363.3719999999998,1057.8845415953156,-305.4874584046843
64.0,1.0,160.7,47.2,1.0,1670.1691999999998,1571.393600526173,-98.77559947382679
61.0,1.0,169.0,60.9,1.0,1961.513,2031.07886035054,69.5658603505401
55.0,2.0,154.1,67.6,1.15,1988.1772999999996,1572.5775837804847,-415.5997162195149
25.0,2.0,162.8,53.8,1.15,2119.5704,1896.758532368165,-222.81186763183496
80.0,1.0,168.6,68.9,1.15,2206.45929,2035.150696470588,-171.30859352941184
72.0,2.0,146.7,52.5,1.0,1412.922,1065.8459121887,-347.0760878113001
71.0,1.0,167.0,75.4,1.0,2086.116,1983.5046505959367,-102.61134940406328
57.0,2.0,155.8,53.6,1.46,2344.02384,1644.024794919013,-699.9990450809869
45.0,2.0,160.7,61.3,1.15,2044.5674999999997,1616.8017960633872,-427.76570393661245
48.0,2.0,158.0,52.3,1.0,1658.9279999999999,1230.3361372711915,-428.59186272880834
55.0,1.0,170.7,63.3,1.15,2355.2802299999994,2240.1351625793677,-115.14506742063168
24.0,2.0,158.0,50.0,1.26,2223.1608,2020.3579835667915,-202.8028164332086
56.0,2.0,153.7,51.3,1.15,1802.4744999999996,1889.5092261080656,87.03472610806602
50.0,1.0,171.7,75.7,1.0,2316.3801999999996,1813.8512747484829,-502.52892525151674
44.0,2.0,163.6,48.1,1.0,1687.9119999999998,1189.237493241443,-498.67450675855684
42.0,1.0,172.9,71.0,1.15,2633.7051599999995,2059.8937001028835,-573.811459897116
47.0,2.0,162.1,54.2,1.0,1713.388,1603.7505410931174,-109.63745890688256
48.0,1.0,177.3,63.6,1.0,2173.1468,2190.004532178809,16.857732178808874
71.0,1.0,160.0,53.3,1.15,1953.4374499999994,1816.940305428032,-136.4971445719675
24.0,1.0,176.3,100.3,1.26,3642.610628,3320.228147673746,-322.3824803262537
58.0,2.0,152.8,59.6,1.0,1620.404,1526.7626752940955,-93.64132470590448
35.0,2.0,169.1,62.1,1.15,2192.4103,1750.4290122983327,-441.98128770166727
25.0,1.0,171.6,76.5,1.0,2566.8186,2308.7790458098534,-258.03955419014665
73.0,2.0,155.4,55.0,1.0,1492.5739999999998,1109.104604483071,-383.4693955169289
67.0,2.0,162.0,67.2,1.15,1966.9087999999995,1745.260110732048,-221.64868926795157
56.0,1.0,163.0,61.8,1.0,1991.1060000000002,1652.9857990530331,-338.1202009469671
79.0,2.0,147.1,56.7,1.0,1406.768,905.540163774637,-501.22783622536303
23.0,1.0,167.7,79.0,1.15,2928.8790799999997,2867.197468550987,-61.68161144901251
75.0,2.0,147.6,48.3,1.0,1359.414,844.3352740990991,-515.0787259009008
46.0,1.0,172.9,87.4,1.15,2895.64776,2411.807562342836,-483.840197657164
47.0,2.0,161.2,69.7,1.15,2125.3395999999993,1585.606163832434,-539.7334361675653
68.0,2.0,159.7,55.2,1.0,1560.214,1532.4872635033992,-27.72673649660078
35.0,2.0,149.2,48.0,1.0,1644.6219999999998,1440.0757912220756,-204.54620877792422
60.0,2.0,165.4,58.8,1.15,1953.2477999999996,1536.4670925776218,-416.7807074223779
33.0,1.0,175.2,76.7,1.46,3509.3972519999998,2798.2474155056007,-711.1498364943991
34.0,2.0,163.5,50.9,1.26,2214.98684,1873.984829941677,-341.0020100583231
59.0,2.0,161.8,49.0,1.0,1579.618,964.541628139234,-615.0763718607659
36.0,2.0,156.0,58.4,1.0,1784.4239999999998,1678.1597583982789,-106.26424160172087
65.0,1.0,173.5,75.9,1.15,2507.89125,2203.411102309534,-304.4801476904663
61.0,2.0,170.9,53.9,1.0,1677.7279999999998,1709.917535998533,32.189535998533074
39.0,1.0,170.9,89.1,1.15,2981.0510099999997,2306.811995012433,-674.2390149875669
38.0,2.0,164.1,52.7,1.0,1776.058,1583.069011657885,-192.9889883421149
65.0,1.0,171.5,68.2,1.15,2354.5974,1970.2191193231515,-384.3782806768486
59.0,2.0,160.3,64.4,1.0,1712.8719999999998,1459.8841190786825,-252.98788092131736
48.0,1.0,168.3,88.7,1.0,2523.9238,1863.1376190775184,-660.7861809224817
58.0,1.0,166.3,59.3,1.15,2226.2004699999998,1575.3268669117467,-650.873603088253
55.0,2.0,151.0,71.3,1.0,1737.578,1058.432116672,-679.1458833280001
48.0,1.0,188.2,72.9,1.15,2706.2311299999997,2120.1052457212463,-586.1258842787533
33.0,1.0,170.1,77.2,1.0,2493.6216000000004,2415.2505137266085,-78.37108627339194
50.0,2.0,157.3,63.1,1.0,1741.114,1504.904927478711,-236.20907252128904
41.0,2.0,156.2,46.2,1.0,1637.134,1254.9998258695712,-382.13417413042885
47.0,1.0,169.9,78.3,1.0,2376.6234,1708.1597469290905,-668.4636530709095
45.0,2.0,160.6,68.5,1.0,1850.166,1415.8849514089486,-434.28104859105133
66.0,1.0,163.5,73.1,1.0,2078.287,1415.6518778510772,-662.6351221489226
51.0,1.0,175.5,80.1,1.0,2397.3589999999995,1683.5212475033732,-713.8377524966263
35.0,2.0,163.6,75.2,1.0,2003.7579999999998,1566.3447100434046,-437.41328995659524
54.0,2.0,159.1,49.7,1.0,1601.118,1366.6936329516689,-234.42436704833108
51.0,2.0,159.7,52.9,1.0,1656.1559999999997,1470.813411905567,-185.3425880944328
35.0,2.0,164.0,66.1,1.46,2753.7805599999997,2447.653194488692,-306.12736551130774
64.0,2.0,137.1,61.2,1.0,1479.9379999999999,1218.3257187286126,-261.61228127138725
57.0,2.0,160.9,48.6,1.15,1826.6144999999997,1839.84354145895,13.229041458950405
69.0,2.0,150.4,66.9,1.0,1595.298,942.338586362626,-652.959413637374
63.0,1.0,168.0,79.8,1.15,2564.1778999999997,2453.713973369482,-110.46392663051756
58.0,2.0,157.9,54.7,1.0,1611.566,1175.1949779521417,-436.37102204785833
31.0,2.0,159.9,69.0,1.0,1946.504,1779.249140206467,-167.2548597935329
55.0,2.0,156.6,53.4,1.46,2363.5903999999996,2015.1813031630293,-348.4090968369703
51.0,2.0,151.6,72.6,1.0,1781.742,1137.893107320123,-643.848892679877
38.0,2.0,165.0,65.0,1.15,2168.6649999999995,1513.73791399926,-654.9270860007396
55.0,1.0,178.8,73.4,1.15,2590.33862,2015.143131861983,-575.195488138017
55.0,2.0,161.8,56.5,1.0,1677.458,1527.424901584351,-150.0330984156492
77.0,1.0,171.3,60.0,1.0,1807.1248,1417.3084700280117,-389.81632997198835
76.0,2.0,150.9,69.7,1.0,1576.766,1108.2714843137255,-468.49451568627455
36.0,1.0,175.2,64.5,1.0,2290.4942,1613.0801247348743,-677.4140752651258
66.0,1.0,167.7,69.4,1.0,2042.0832,2022.7207141006577,-19.362485899342346
36.0,2.0,159.0,85.7,1.0,2061.732,1694.7224138747986,-367.0095861252014
75.0,1.0,159.6,60.8,1.15,2050.0590399999996,1346.4500173166846,-703.6090226833151
70.0,2.0,150.8,69.3,1.0,1613.7559999999999,1113.923957423104,-499.8320425768959
31.0,2.0,159.7,53.5,1.15,2048.9992999999995,1538.5525725458951,-510.44672745410435
63.0,2.0,154.5,61.6,1.15,1871.6529,1889.9326110202728,18.27971102027277
51.0,2.0,168.6,64.1,1.0,1825.6019999999996,1899.144148045677,73.54214804567732
71.0,1.0,162.8,87.7,1.0,2259.1458000000002,1682.543849498794,-576.6019505012061
67.0,2.0,155.2,52.5,1.0,1509.182,1197.464645342832,-311.717354657168
50.0,1.0,180.2,75.7,1.0,2362.2461999999996,1652.7470177121345,-709.4991822878651
40.0,2.0,167.5,73.2,1.0,1978.8019999999997,1363.9914257439725,-614.8105742560272
60.0,1.0,167.3,67.2,1.0,2062.1028,1946.5261893537383,-115.57661064626177
67.0,1.0,164.9,67.2,1.0,1982.4424000000001,1475.1699083032042,-507.2724916967959
62.0,2.0,163.0,64.9,1.0,1716.424,1799.8696642456778,83.44566424567779
28.0,1.0,166.4,77.4,1.0,2524.4884,1897.3113216518525,-627.1770783481477
74.0,1.0,162.5,54.1,1.0,1694.3610000000003,1239.7058846050188,-454.6551153949815
78.0,1.0,162.2,58.5,1.0,1724.6262,1174.3155461128406,-550.3106538871593
74.0,2.0,154.5,52.8,1.15,1700.9197,1224.8107428024443,-476.1089571975556
78.0,2.0,151.0,63.8,1.0,1508.4479999999999,1163.1533907419516,-345.29460925804824
79.0,1.0,167.5,61.5,1.0,1791.4250000000002,1397.7560614794904,-393.66893852050976
80.0,2.0,146.8,37.8,1.0,1220.776,1235.825630550975,15.049630550974825
62.0,2.0,159.3,57.0,1.15,1869.1236999999999,1333.723700804779,-535.399999195221
67.0,2.0,149.6,70.4,1.0,1636.07,941.197781647796,-694.872218352204
63.0,2.0,157.6,77.5,1.0,1788.246,1238.3362832876785,-549.9097167123216
58.0,2.0,167.5,66.8,1.0,1794.5179999999998,1362.5758716060946,-431.94212839390525
40.0,1.0,173.3,77.9,1.15,2781.49317,2801.6717584415587,20.17858844155853
69.0,1.0,167.7,70.5,1.0,2030.9941999999999,2100.235549220471,69.24134922047119
38.0,1.0,176.8,77.2,1.0,2482.1248,2011.6663331413656,-470.45846685863444
38.0,2.0,176.1,71.7,1.0,2041.018,1485.7559470904482,-555.2620529095518
74.0,1.0,167.4,65.5,1.0,1902.1754,1571.7766545300765,-330.3987454699236
71.0,2.0,152.7,71.2,1.0,1638.424,951.823419018868,-686.600580981132
48.0,1.0,173.5,63.8,1.0,2155.824,1786.4599184781484,-369.36408152185163
42.0,2.0,155.9,63.2,1.0,1787.166,1201.6941177686267,-585.4718822313732
55.0,1.0,176.2,75.1,1.0,2283.4662,1598.8944210115726,-684.5717789884272
54.0,1.0,172.7,73.1,1.0,2242.2902,2023.8235793948545,-218.4666206051454
47.0,2.0,152.9,55.4,1.0,1657.828,1264.7562250633384,-393.07177493666154
56.0,1.0,169.4,68.2,1.0,2127.4644000000003,1664.1403169208925,-463.3240830791078
49.0,2.0,149.0,53.6,1.0,1598.846,1098.730290453209,-500.1157095467911
44.0,2.0,165.7,73.9,1.0,1944.6460000000002,1449.7902762379645,-494.8557237620357
69.0,1.0,172.3,89.5,1.0,2358.1058000000003,1838.3529313318168,-519.7528686681835
64.0,2.0,158.8,72.0,1.15,2012.5891999999997,2000.2661328900924,-12.323067109907242
59.0,1.0,177.4,72.9,1.0,2216.8194000000003,1916.82971586031,-299.9896841396903
69.0,1.0,177.3,70.8,1.0,2087.5688,1503.5052174663738,-584.0635825336262
69.0,1.0,166.0,67.2,1.0,1969.318,1917.0451258022056,-52.27287419779441
76.0,1.0,156.2,60.2,1.15,2008.4527799999998,1558.4094084071962,-450.0433715928036
71.0,2.0,161.7,73.3,1.0,1723.4199999999996,1784.6157121336516,61.19571213365202
59.0,1.0,166.2,80.9,1.15,2611.25433,2088.032499672161,-523.2218303278391
64.0,2.0,156.3,60.4,1.0,1611.8419999999999,1314.2866289506171,-297.55537104938276
78.0,2.0,154.0,67.0,1.0,1560.1799999999998,1581.040705938388,20.860705938388264
80.0,1.0,162.3,62.1,1.0,1763.3818,1503.1449412179527,-260.2368587820474
59.0,2.0,158.2,55.2,1.0,1611.514,1497.4254529540133,-114.08854704598662
80.0,2.0,152.4,48.2,1.0,1358.776,1044.3401947612572,-314.4358052387429
46.0,1.0,179.8,96.4,1.15,3103.13352,2558.61983493558,-544.5136850644199
67.0,1.0,163.7,63.9,1.15,2208.46033,1752.9939799030742,-455.4663500969257
78.0,1.0,167.9,77.7,1.15,2382.1847099999995,2325.273096269092,-56.91161373090745
31.0,2.0,160.8,60.7,1.15,2135.684,1410.6419243439527,-725.0420756560475
80.0,1.0,169.2,76.8,1.0,2034.4912,1334.973044772816,-699.518155227184
79.0,2.0,151.4,51.8,1.0,1392.1219999999998,1192.622293911839,-199.4997060881608
70.0,2.0,156.6,44.8,1.0,1426.5439999999999,1415.598662592006,-10.945337407993975
62.0,1.0,172.5,72.5,1.0,2155.4249999999997,1859.2063630181055,-296.2186369818942
36.0,2.0,163.0,66.7,1.0,1912.932,1224.4000680717515,-688.5319319282485
66.0,2.0,159.4,48.3,1.15,1748.6717999999998,1658.55871040951,-90.11308959048984
56.0,2.0,154.3,52.4,1.0,1577.722,1392.3360230444937,-185.3859769555063
67.0,1.0,167.4,78.5,1.0,2175.7154,1997.453024155095,-178.26237584490514
66.0,2.0,155.1,41.4,1.0,1411.4699999999998,767.0345534464611,-644.4354465535387
76.0,1.0,163.1,60.9,1.15,2064.07759,1557.4623021988275,-506.61528780117237
70.0,2.0,154.6,48.2,1.0,1443.848,1230.6687227842112,-213.17927721578872
80.0,2.0,146.7,67.0,1.15,1747.1862999999996,1804.19090295858,57.004602958580335
68.0,1.0,164.4,74.8,1.15,2402.70596,2066.2938454862624,-336.4121145137374
70.0,2.0,154.0,58.8,1.0,1538.7079999999999,1019.9680554993594,-518.7399445006405
71.0,2.0,151.3,53.1,1.0,1458.844,1263.3777440710155,-195.46625592898454
42.0,2.0,149.9,70.7,1.0,1813.806,1425.545,-388.26099999999997
35.0,1.0,176.5,70.6,1.0,2404.09,1684.202286135067,-719.8877138649332
60.0,2.0,146.1,57.1,1.0,1534.542,1487.684910036404,-46.857089963595854
69.0,2.0,145.8,53.0,1.0,1431.798,957.6019459273164,-474.19605407268364
53.0,2.0,156.8,63.5,1.0,1720.498,1775.3497656360632,54.85176563606319
80.0,2.0,152.1,60.3,1.0,1469.8539999999998,1173.7286167263503,-296.1253832736495
80.0,1.0,161.5,61.8,1.0,1754.292,1040.3270870193128,-713.9649129806871
77.0,2.0,153.8,50.8,1.0,1414.0059999999999,1397.357188701798,-16.648811298201963
75.0,2.0,157.5,64.6,1.0,1583.856,1141.7120204463754,-442.1439795536246
80.0,1.0,170.8,81.9,1.0,2124.2657999999997,1715.4399305417387,-408.82586945826097
63.0,1.0,174.0,63.3,1.0,2007.6170000000002,1776.245173581998,-231.37182641800223
59.0,2.0,155.5,57.4,1.0,1612.504,1110.0649644358632,-502.4390355641367
25.0,2.0,161.7,56.0,1.0,1879.3519999999999,1300.488567668958,-578.8634323310418
69.0,2.0,158.9,70.9,1.0,1694.448,1110.6947013132487,-583.7532986867514
80.0,2.0,141.3,47.9,1.0,1275.3819999999998,1148.5679561892498,-126.81404381075004
54.0,1.0,171.0,79.5,1.15,2663.07515,2563.1518481107546,-99.92330188924552
57.0,2.0,158.7,70.9,1.0,1775.9159999999997,1180.7877587888906,-595.1282412111091
70.0,1.0,165.6,59.5,1.0,1835.1226000000001,1394.9364443504887,-440.1861556495114
70.0,2.0,146.6,44.4,1.15,1572.185,1600.7004130336477,28.515413033647746
41.0,1.0,169.6,68.8,1.0,2281.0396,1762.121362803404,-518.918237196596
58.0,1.0,174.6,84.1,1.0,2389.4326,1934.5769516849248,-454.8556483150753
80.0,2.0,153.0,56.9,1.15,1691.0685999999998,954.3532492770069,-736.715350722993
80.0,1.0,158.6,62.6,1.0,1751.3716,1362.9325284367408,-388.4390715632592
64.0,2.0,153.1,89.5,1.0,1860.9859999999996,1657.392985953277,-203.5930140467226
64.0,2.0,166.0,71.4,1.0,1785.224,1453.246336346195,-331.97766365380494
59.0,2.0,153.3,66.7,1.0,1683.58,1462.6515226581275,-220.9284773418724
63.0,2.0,158.4,63.7,1.0,1664.886,1071.5803014745643,-593.3056985254357
56.0,1.0,172.7,70.3,1.0,2178.6822,1939.895661422544,-238.7865385774562
22.0,2.0,173.1,63.4,1.0,2052.1099999999997,2071.0797943951115,18.969794395111876
64.0,1.0,165.3,75.2,1.0,2140.4708,1748.936535582663,-391.534264417337
62.0,2.0,153.2,55.2,1.0,1554.484,1492.7819179794806,-61.702082020519356
60.0,2.0,157.2,64.3,1.0,1682.52,1562.350979300711,-120.16902069928892
57.0,1.0,163.2,81.8,1.0,2300.8552,1710.0830881707896,-590.7721118292104
56.0,2.0,159.9,63.5,1.0,1722.274,1330.613686167951,-391.6603138320488
71.0,1.0,163.8,62.3,1.0,1860.4278,1930.3593379090116,69.9315379090117
65.0,2.0,151.8,53.8,1.0,1510.4859999999999,1558.6104784297634,48.124478429763485
66.0,1.0,170.5,76.0,1.15,2481.5746999999997,1840.1067113914696,-641.46798860853
49.0,1.0,174.0,73.4,1.0,2301.7280000000005,2162.528040013019,-139.1999599869814
79.0,2.0,157.8,72.8,1.0,1635.1460000000002,1646.7197855480556,11.573785548055412
66.0,1.0,164.7,57.8,1.0,1841.3392,1427.8490215369825,-413.4901784630174
64.0,2.0,157.5,59.3,1.15,1865.0327,1809.5312542117565,-55.50144578824347
63.0,2.0,154.8,42.6,1.0,1441.254,1437.541800377085,-3.7121996229147953
49.0,2.0,155.0,68.6,1.0,1782.8059999999996,1840.0841452737036,57.27814527370401
64.0,2.0,153.7,53.8,1.0,1531.1899999999998,1255.369666971343,-275.82033302865693
57.0,1.0,165.8,71.2,1.15,2450.35612,1835.3116250605517,-615.0444949394482
63.0,1.0,164.0,64.8,1.15,2264.9088,2335.62191645806,70.71311645805963
62.0,2.0,148.4,48.9,1.0,1460.668,976.2214271090576,-484.4465728909423
61.0,2.0,162.2,58.5,1.0,1657.6219999999998,1607.0792727946518,-50.542727205348
80.0,2.0,157.7,64.8,1.0,1552.6299999999999,1341.8725074245358,-210.75749257546408
70.0,1.0,165.5,78.5,1.0,2136.873,1706.1734474324644,-430.69955256753565
65.0,2.0,154.3,70.0,1.15,1946.5807,1771.010203404143,-175.57049659585687
80.0,2.0,145.3,32.5,1.15,1364.1397000000002,1337.250293121047,-26.889406878953196
67.0,2.0,149.7,54.9,1.0,1491.7159999999997,1395.891579543264,-95.82442045673565
78.0,1.0,161.1,44.0,1.0,1487.9956,1378.9626787000802,-109.03292129991974
53.0,1.0,167.8,68.7,1.0,2155.3758,1991.5211712779071,-163.85462872209268
57.0,2.0,147.0,63.0,1.0,1617.0300000000002,1118.5563717767,-498.47362822330024
64.0,2.0,160.8,72.1,1.0,1754.0240000000001,1674.2591037058623,-79.76489629413777
48.0,2.0,161.9,65.3,1.0,1808.9219999999998,1604.9647845719533,-203.95721542804654
71.0,1.0,167.3,82.5,1.0,2200.6958,1507.0064052046373,-693.6893947953627
69.0,2.0,158.6,45.8,1.0,1457.3339999999998,1491.688512211077,34.354512211077235
67.0,1.0,179.1,86.1,1.0,2359.7645999999995,2060.666060543345,-299.09853945665463
65.0,2.0,158.4,72.9,1.0,1737.1779999999999,1701.9819645325924,-35.196035467407455
60.0,1.0,175.7,57.4,1.0,1951.5112000000001,1738.8048899930152,-212.70631000698495
58.0,2.0,162.8,55.1,1.0,1650.8840000000002,1380.6770313013935,-270.2069686986067
73.0,1.0,162.8,84.0,1.15,2513.45512,1775.4567113076532,-737.9984086923469
72.0,2.0,148.4,54.0,1.0,1439.304,1285.8016873646447,-153.50231263535534
64.0,2.0,155.1,59.6,1.0,1595.6419999999998,1095.6586248599715,-499.98337514002833
38.0,2.0,167.6,68.7,1.0,1951.228,1768.497469562037,-182.73053043796313
67.0,2.0,155.5,54.9,1.0,1533.8239999999998,1414.8141169339208,-119.00988306607906
56.0,1.0,166.0,74.4,1.15,2519.676,1855.26147643665,-664.41452356335
63.0,2.0,159.0,55.4,1.0,1591.554,1476.7977953578668,-114.7562046421333
37.0,1.0,181.9,93.9,1.0,2784.8714,2355.7463557765814,-429.1250442234186
36.0,1.0,179.1,76.1,1.15,2822.6707899999997,2751.1982036303,-71.47258636969946
29.0,2.0,162.5,70.7,1.0,1995.1119999999999,1294.8572894203724,-700.2547105796275
37.0,2.0,168.7,47.7,1.0,1769.5639999999999,1302.6535443888886,-466.9104556111113
42.0,1.0,170.7,84.4,1.0,2525.6412,1934.7475218121533,-590.8936781878467
67.0,1.0,168.4,79.5,1.0,2197.0213999999996,1601.463600564968,-595.5577994350317
24.0,2.0,163.3,62.1,1.0,1954.974,1676.0082815684134,-278.96571843158654
80.0,1.0,165.8,70.5,1.15,2218.35857,1953.652516704646,-264.70605329535397
74.0,2.0,160.2,59.3,1.0,1560.7599999999998,1087.120810579452,-473.63918942054784
66.0,2.0,148.8,58.7,1.0,1527.66,1387.2530246698536,-140.40697533014645
78.0,1.0,164.0,47.8,1.0,1564.102,1456.6611550080106,-107.44084499198948
62.0,2.0,151.5,58.0,1.0,1568.35,1152.8702708839564,-415.4797291160435
57.0,2.0,155.0,46.7,1.0,1522.542,1409.06793764007,-113.4740623599298
80.0,1.0,157.4,66.6,1.0,1808.5364,1857.6931311927387,49.15673119273879
80.0,2.0,154.6,41.8,1.0,1314.8439999999998,1160.1164097523508,-154.727590247649
64.0,2.0,152.4,70.3,1.0,1676.1919999999998,1627.0159884991194,-49.17601150088035
64.0,1.0,172.9,65.6,1.0,2028.7444,1649.5561561169266,-379.1882438830735
58.0,2.0,158.1,73.7,1.0,1790.858,1537.4863952995734,-253.3716047004266
53.0,2.0,158.7,65.2,1.0,1750.2039999999997,1414.397783666908,-335.8062163330917
58.0,1.0,165.1,65.6,1.0,2043.8355999999999,1976.0172391057083,-67.81836089429157
27.0,1.0,171.7,62.3,1.0,2322.3761999999997,1880.906071584264,-441.47012841573564
60.0,2.0,148.1,63.1,1.0,1605.2219999999998,1142.8918371369982,-462.33016286300153
61.0,1.0,169.0,62.1,1.0,1980.605,1717.4060245984897,-263.1989754015103
58.0,2.0,155.9,61.1,1.0,1656.95,1221.8126604615732,-435.1373395384269
79.0,1.0,166.6,60.6,1.15,2051.71754,1383.382118498024,-668.335421501976
72.0,1.0,155.3,45.2,1.0,1532.9708,1423.4120980349694,-109.55870196503065
69.0,1.0,171.2,53.1,1.0,1773.0462,1752.290365409435,-20.755834590564973
75.0,2.0,154.6,58.0,1.0,1501.0259999999998,892.1152514712277,-608.9107485287722
80.0,2.0,139.7,46.5,1.0,1250.6619999999998,1056.240770720564,-194.42122927943592
29.0,2.0,155.8,67.6,1.15,2182.0305999999996,2095.811260036351,-86.21933996364851
72.0,1.0,180.8,63.8,1.15,2265.09302,1926.7134,-338.3796199999997
56.0,2.0,156.2,72.4,1.15,2050.4673999999995,1433.0100505650594,-617.4573494349402
47.0,2.0,148.2,51.8,1.0,1590.0099999999998,880.2447977021347,-709.765202297865
58.0,2.0,155.8,56.5,1.15,1862.1601999999998,1179.3039779158382,-682.8562220841616
80.0,2.0,150.6,42.3,1.15,1513.8765999999998,1515.5487839928146,1.6721839928147801
62.0,1.0,168.3,70.0,1.15,2396.26382,1694.3973310805509,-701.8664889194492
56.0,2.0,159.3,65.1,1.0,1732.8939999999998,1116.9026586241296,-615.9913413758702
43.0,1.0,169.0,80.4,1.0,2443.2980000000002,2090.962126419808,-352.33587358019213
38.0,2.0,156.4,70.0,1.15,2150.6836,1737.692434778838,-412.99116522116174
45.0,2.0,159.5,59.9,1.46,2552.2556400000003,2155.130885160165,-397.12475483983553
80.0,1.0,165.6,62.8,1.0,1792.3255999999997,1094.105716339912,-698.2198836600876
80.0,1.0,161.4,52.6,1.0,1607.3804,1058.3046172145332,-549.0757827854668
63.0,1.0,177.7,92.8,1.0,2496.9272,2557.7813111771634,60.854111177163304
41.0,2.0,153.1,56.5,1.0,1711.0359999999998,1570.9652434476338,-140.070756552366
68.0,2.0,164.1,64.6,1.0,1680.1419999999998,1625.8315605715345,-54.310439428465315
41.0,1.0,174.7,72.1,1.26,2904.408172,2231.2020203583847,-673.2061516416152
65.0,2.0,153.7,60.4,1.15,1838.2368999999994,1365.2817353435062,-472.95516465649325
51.0,2.0,162.2,66.0,1.0,1796.9219999999998,1752.4023838018295,-44.5196161981703
55.0,1.0,170.8,67.8,1.0,2138.1848,1883.2138401081395,-254.9709598918605
60.0,1.0,162.4,64.7,1.0,1995.8874,1696.5883406931323,-299.2990593068678
60.0,2.0,154.9,60.1,1.0,1626.5100000000002,1287.983588337578,-338.5264116624221
64.0,1.0,168.1,68.4,1.0,2047.3916,2033.9993061270293,-13.39229387297064
71.0,2.0,148.5,47.9,1.46,2092.0128399999994,1768.935918861914,-323.0769211380855
54.0,2.0,162.7,60.1,1.15,1986.1586999999995,1540.1012053747247,-446.0574946252748
58.0,2.0,163.5,72.5,1.46,2677.0105999999996,2253.5225880015305,-423.4880119984691
60.0,1.0,178.7,79.6,1.46,3347.023752,3041.929599497406,-305.09415250259417
27.0,2.0,158.4,52.7,1.15,2057.1743999999994,2024.8001622459813,-32.37423775401817
61.0,1.0,178.2,76.5,1.0,2259.3522000000003,2293.6376920358434,34.28549203584316
67.0,1.0,163.2,71.6,1.15,2346.24068,1771.6518317855323,-574.5888482144676
80.0,2.0,146.4,50.1,1.0,1333.0,846.6329968566549,-486.3670031433451
80.0,1.0,162.1,55.8,1.0,1662.0695999999998,1367.4980204760009,-294.57157952399893
74.0,1.0,157.3,65.3,1.0,1844.4938000000002,1329.3504385244212,-515.143361475579
76.0,1.0,172.9,58.5,1.0,1801.4234,1897.609370843293,96.18597084329303
72.0,2.0,145.6,45.0,1.0,1334.736,781.5276576456171,-553.208342354383
59.0,2.0,154.1,59.2,1.0,1619.1879999999996,916.4304090213816,-702.757590978618
